trial,lambda,acc,nmi,time,pred
9,0.0001,0.565,0.761333022249204,0.5185425281524658,"[ 0 20 20 20 20 20 20 20 20 20 20  0  0 20 22 20 20 20 20 20 21 25 21 27
 21 18 21 27 28 23 18 18 27 21 23 18 27 21 27 21 25 25 28 25 28 28 25 22
 25 28  0 28 28 22  0 28 25 22 25 25 28 11 11 11 11 11 11 11 11 11 11 11
 21 11 11 11 11 11 11 11 27 21 27 18 23 24 18 18 18 18 18 18 23 23 25 27
 25 18 21 18  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8
 21 21 12 12 21 12 21 12 21 12 21 12 21 12 21 12 21 12 12 21  7  9  9  7
  9  9  9  7  9  7  9  7  9  7  9  7  9  7  9  7 18  0 18 18 21 18 21 27
 26  0 18 21 18 23 25 18 21  0 18 21 27 27 27 22 22 22 22 27 22 27 24 27
 22 22 22 23 26 22 22 27 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 24  4 24  4 24  4 24 27 24  4 24  4  4 24 27 24  4 24  4 24  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 28 18 27 28 27 28 27 27
 27 27  0 27 27 25 27 25 22 21 18 27 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25 15 15 29 23 15 29 15 23 23 23 23 29 29 15 29 15 23 15  0 20
 19 19 29 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19  0 13 13 13
 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 16 16 16 16 16 16 16
 28 16 16 16 16 16 28 16 28 16 16 16 14 25 28 14 21 23 25 18 21 27 24 14
 14 21 25 14 14 25 18 25  5 26 26 26 26 26 26  5  5  5  5 26  5  5  5  5
  5 26 26 26 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
  0 22  0  0 22 22 22 22 22 22 22 22 22 22 22 22 26  0  0  0  0  0  0 22
  0  0  0  0 22  0  0  0  0  0 22  0  0  0  0 22 28 28 25 25 28 28 28 28
 25 28 28 28 28 28 28 28 28 28 28 28 17 17 17 17 17 17 17 17 17 17 17 17
 17 17 17 17 17 17 17 17 28 28 28 28 28 17 28 28 28 28 17 17 28 28 28 28
 28 17 28 28  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
10,0.0001,0.565,0.7614575195721853,0.6348371505737305,"[27 23 23 23 23 23 23 23 23 23 23 27 27 23 22 23 23 23 23 23 21 13 21 26
 21 29 21 26 28 20 29 29 26 21 20 29 26 21 26 21 13 13 28 13 28 28 13 22
 13 28 27 28 28 22 27 28 13 22 13 13 28 12 12 12 12 12 12 12 12 12 12 12
 21 12 12 12 12 12 12 12 26 21 26 29 20 25 29 29 29 29 29 29 20 20 13 26
 13 29 21 29 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
 21 21 10 10 21 10 21 10 21 10 21 10 21 10 21 10 21 10 10 21  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7 29 27 29 29 21 29 21 26
 24 27 29 21 29 20 13 29 21 27 29 21 26 26 26 22 22 22 22 26 22 26 25 26
 22 22 22 20 24 22 22 26 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
 25  4 25  4 25  4 25 26 25  4 25  4  4 25 26 25  4 25  4 25 27 27 27 27
 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 26 28 26 28 26 26
 26 26 27 26 26 13 26 13 22 21 29 26  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 19 19  0 20 19  0 19 20 20 20 20  0  0 19  0 19  0 19 27 23
 18 18  0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 27 15 15 15
 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 16 16
 28 16 16 16 16 16 28 16 28 16 16 16 14 25 28 14 21 20 13 29 21 26 25 14
 14 21 13 14 14 13 29 13  6 24 24 24 24 24 24  6  6  6  6 24  6  6  6  6
  6 24 24 24 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
 27 22 27 27 22 22 22 22 22 22 22 22 22 22 22 22 24 27 27 27 27 27 27 22
 27 27 27 27 22 27 27 27 27 27 22 27 27 27 27 22 28 28 13 13 28 28 28 28
 13 28 28 28 28 28 28 28 28 28 28 28 17 17 17 17 17 17 17 17 17 17 17 17
 17 17 17 17 17 17 17 17 28 28 28 28 28 17 28 28 28 28 17 17 28 28 28 28
 28 17 28 28  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
11,0.0001,0.5733333333333334,0.7604286632816377,0.5084621906280518,"[18 20 20 20 20 20 20 20 20 20 20 18 18 20 21 20 20 20 20 20 19 27 19  0
 19 28 19  0 25 23 28 28  0 19 23 28  0 19  0 19 27 27 25 27 25 25 27 21
 27 21 18 25 25 29 29 25 27 21 27 27 28 11 11 11 11 11 11 11 11 11 11 11
 19 11 11 11 11 11 11 11  0 19  0 28 23 24 28 28 28 28 28 28 23 23 27  0
 27 28 19 28 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 19 19 13 13 19 13 19 13 19 13 19 13 19 13 19 13 19 13 13 19  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7 28 18 28 28 19 28 19  0
 26 18 28 19 28 23 27 28 19 18 28 19  0  0  0 21 21 21 21  0 21  0 24  0
 21 21 21 23 26 21 21  0 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
 27 27 27 27  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
 24  6 24  6 24  6 24  0 24  6 24  6  6 24  0 24  6 24  6 24 18 18 18 18
 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 25 28  0 25  0 25  0  0
  0  0 18  0  0 27  0 27 21 19 28  0  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
 27 27 27 27 17 17 23 23 17 23 17 23 23 23 23 23 23 17 23 17 23 17 18 20
 16 16 23 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 18 12 12 12
 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 22 22 22 22 22 22 22 22
 25 22 22 22 22 22 25 22 25 22 22 22 15 27 25 15 19 23 27 28 19  0 24 15
 15 19 27 15 15 27 28 27  5 26 26 26 26 26 26  5  5  5  5 26  5  5  5  5
  5 26 26 26 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
 18 21 18 18 21 21 21 21 21 21 21 21 21 21 21 21 26 18 18 18 18 18 18 21
 18 18 18 18 21 18 18 18 18 18 21 18 18 18 18 21 25 25 27 27 25 25 25 25
 27 25 25 25 25 25 25 25 25 25 25 25 14 14 14 14 14 14 14 14 14 14 14 14
 14 14 14 14 14 14 14 14 25 25 25 25 25 14 25 25 25 25 14 14 25 25 25 25
 25 14 26 26  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
12,0.0001,0.6,0.7807619469511706,0.4795987606048584,"[ 1 23 23 23 23 23 23 23 23 23 23  1  1 23  1 23 23 23 23 23 18 25 18 17
 18 27 18 17 26  0 27 27 17 18  0 27 17 18 17 18 25 25  1 25 26  1 25  1
 25  1 28  1 26  1  1  1 25  1 25 25 27 12 12 12 12 12 12 12 12 12 12 12
 18 12 12 12 12 12 12 12 17 18 17 27  0 21 27 27 27 27 27 27  0  0 25 17
 25 27 18 27 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 18 18 11 11 18 11 18 11 18 11 18 11 18 11 18 11 18 11 11 18  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7 27 28 27 27 18 27 18 17
 20 28 27 18 27  0 25 27 18 28 27 18 17 17 17  1  1  1  1  1  1 17  1 17
  1  1  1  0 20  1  1 17 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
 21  6 21  6 21  6 21 17 21  6 21  6  6 21 17 21  6 21  6 21 28 28 28 28
 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 26 27 17 26 17 26 17 17
 17 17  1 17 17 25 17 25 22 18 27 17  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25 14 14  0  0 14  0 14  0  0  0  0  0  0 14  0 14  0 14 28 23
 19 19 28 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 28 15 15 15
 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 24 24 24 24 24 24 24 24
 26 24 24 24 24 24 26 24 26 24 24 24 16 25 26 16 18  0 25 27 18 17 21 16
 16 18 25 16 16 25 27 25  4 20 20 20 20 20 20  4  4  4  4 20  4  4  4  4
  4 20 20 20 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 20  1  1  1 28 28 28  1
  1 28 28 28  1  1  1 28 28 28  1  1 28 28  1  1 26 26 25 25 26 26 26 26
 25 26 26 26 26 26 26 26 26 26 26 26 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 13 13 13 13 26 26 26 26 26 13 26 26 26 26 13 13 26 26 26 26
 26 13 26 26  3 29 29 29 29  3 29 29 29 29 29  2  3  2  2  2  2  3  3 29]"
13,0.0001,0.6,0.7807619469511706,0.3880467414855957,"[ 0 21 21 21 21 21 21 21 21 21 21  0  0 21  0 21 21 21 21 21 19 26 19 17
 19 23 19 17 28 29 23 23 17 19 29 23 17 19 17 19 26 26  0 26 28  0 26  0
 26  0 27  0 28  0  0  0 26  0 26 26 23 10 10 10 10 10 10 10 10 10 10 10
 19 10 10 10 10 10 10 10 17 19 17 23 29 22 23 23 23 23 23 23 29 29 26 17
 26 23 19 23 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
 19 19 12 12 19 12 19 12 19 12 19 12 19 12 19 12 19 12 12 19  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7 23 27 23 23 19 23 19 17
 25 27 23 19 23 29 26 23 19 27 23 19 17 17 17  0  0  0  0  0  0 17  0 17
  0  0  0 29 25  0  0 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
 26 26 26 26  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
 22  6 22  6 22  6 22 17 22  6 22  6  6 22 17 22  6 22  6 22 27 27 27 27
 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 23 17 28 17 28 17 17
 17 17  0 17 17 26 17 26 24 19 23 17  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
 26 26 26 26 15 15 29 29 15 29 15 29 29 29 29 29 29 15 29 15 29 15 27 21
 18 18 27 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 27 14 14 14
 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 20 20 20 20 20 20 20 20
 28 20 20 20 20 20 28 20 28 20 20 20 16 26 28 16 19 29 26 23 19 17 22 16
 16 19 26 16 16 26 23 26  5 25 25 25 25 25 25  5  5  5  5 25  5  5  5  5
  5 25 25 25 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 25  0  0  0 27 27 27  0
  0 27 27 27  0  0  0 27 27 27  0  0 27 27  0  0 28 28 26 26 28 28 28 28
 26 28 28 28 28 28 28 28 28 28 28 28 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 13 13 13 13 28 28 28 28 28 13 28 28 28 28 13 13 28 28 28 28
 28 13 28 28  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
14,0.0001,0.6,0.7807619469511706,0.46109843254089355,"[ 1 23 23 23 23 23 23 23 23 23 23  1  1 23  1 23 23 23 23 23 18 25 18 17
 18 27 18 17 26  0 27 27 17 18  0 27 17 18 17 18 25 25  1 25 26  1 25  1
 25  1 28  1 26  1  1  1 25  1 25 25 27 12 12 12 12 12 12 12 12 12 12 12
 18 12 12 12 12 12 12 12 17 18 17 27  0 21 27 27 27 27 27 27  0  0 25 17
 25 27 18 27 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 18 18 11 11 18 11 18 11 18 11 18 11 18 11 18 11 18 11 11 18  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7 27 28 27 27 18 27 18 17
 20 28 27 18 27  0 25 27 18 28 27 18 17 17 17  1  1  1  1  1  1 17  1 17
  1  1  1  0 20  1  1 17 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
 21  6 21  6 21  6 21 17 21  6 21  6  6 21 17 21  6 21  6 21 28 28 28 28
 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 26 27 17 26 17 26 17 17
 17 17  1 17 17 25 17 25 22 18 27 17  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25 14 14  0  0 14  0 14  0  0  0  0  0  0 14  0 14  0 14 28 23
 19 19 28 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 28 15 15 15
 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 24 24 24 24 24 24 24 24
 26 24 24 24 24 24 26 24 26 24 24 24 16 25 26 16 18  0 25 27 18 17 21 16
 16 18 25 16 16 25 27 25  4 20 20 20 20 20 20  4  4  4  4 20  4  4  4  4
  4 20 20 20 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 20  1  1  1 28 28 28  1
  1 28 28 28  1  1  1 28 28 28  1  1 28 28  1  1 26 26 25 25 26 26 26 26
 25 26 26 26 26 26 26 26 26 26 26 26 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 13 13 13 13 26 26 26 26 26 13 26 26 26 26 13 13 26 26 26 26
 26 13 26 26 29  3  3  3  3 29  3  3  3  3  3  2 29  2  2  2  2 29 29  3]"
15,0.0001,0.5666666666666667,0.7589016027268479,0.6312568187713623,"[26 19 19 19 19 19 19 19 19 19 19 26 26 19 21 19 19 19 19 19 22 13 22  4
 22 29 22  4 27 18 29 29  4 22 18 29  4 22  4 22 13 13 27 13 27 27 13 21
 13 21 26 27 27 21 26 27 13 21 13 13 27 12 12 12 12 12 12 12 12 12 12 12
 22 12 12 12 12 12 12 12  4 22  4 29 18 25 29 29 29 29 29 29 18 18 13  4
 13 29 22 29  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 22 22 11 11 22 11 22 11 22 11 22 11 22 11 22 11 22 11 11 22  8  9  9  8
  9  9  9  8  9  8  9  8  9  8  9  8  9  8  9  8 29 26 29 29 22 29 22  4
 24 26 29 22 29 18 13 29 22 26 29 22  4  4  4 21 21 21 21  4 21  4 25  4
 21 21 21 18 24 21 21  4 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7
 25  6 25  6 25  6 25  4 25  6 25  6  6 25  4 25  6 25  6 25 26 26 26 26
 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 27 29  4 27  4 27  4  4
  4  4 26  4  4 13  4 13 21 22 29  4 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10 10 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 15 15 28 18 15 28 15 18 18 18 18 28 28 15 28 15 28 15 26 19
 17 17 28 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 14 14 14
 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 23 23 23 23 23 23 23 23
 27 23 23 23 23 23 27 23 27 23 23 23 16 13 27 16 22 18 13 29 22  4 25 16
 16 22 13 16 16 13 29 13  5 24 24 24 24 24 24  5  5  5  5 24  5  5  5  5
  5 24 24 24 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
 26 21 26 26 21 21 21 21 21 21 21 21 21 21 21 21 24 26 26 26 26 26 26 21
 26 26 26 26 21 26 26 26 26 26 21 26 26 26 26 21 27 27 13 13 27 27 27 27
 13 27 27 27 27 27 27 27 27 27 27 27 20 20 20 20 20 20 20 20 20 20 20 20
 20 20 20 20 20 20 20 20 27 27 27 27 27 20 27 27 27 27 20 20 27 27 27 27
 27 20 24 24  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
16,0.0001,0.6016666666666667,0.7782834848475026,0.6091158390045166,"[22 13 13 13 13 13 13 13 13 13 13 22 22 13 22 13 13 13 13 13 24 20 24 27
 24  0 24 27 28 19  0  0 27 24 19  0 27 24 27 24 20 20 22 20 28 22 20 22
 20 22 26 22 28 22 22 22 20 22 20 20  0 12 12 12 12 12 12 12 12 12 12 12
 24 12 12 12 12 12 12 12 27 24 27  0 19 25  0  0  0  0  0  0 19 19 20 27
 20  0 24  0 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 24 24 11 11 24 11 24 11 24 11 24 11 24 11 24 11 24 11 11 24  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7  0 26  0  0 24  0 24 27
 29 26  0 24  0 19 20  0 24 26  0 24 27 27 27 22 22 22 22 27 22 27 22 27
 22 22 22 19 29 22 22 27 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
 20 20 20 20  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
 25  4 25  4 25  4 25 27 25  4 25  4  4 25 27 25  4 25  4 25 26 26 26 26
 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 28  0 27 28 27 28 27 27
 27 27 22 27 27 20 27 20 23 24  0 27  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
 20 20 20 20 18 18 19 19 18 19 18 19 19 19 19 19 19 18 19 18 19 18 26 13
 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 14 14 14
 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 21 21 21 21 21 21 21 21
 28 21 21 21 21 21 28 21 28 21 21 21 16 20 28 16 24 19 20  0 24 27 25 16
 16 24 20 16 16 20  0 20  6 29 29 29 29 29 29  6  6  6  6 29  6  6  6  6
  6 29 29 29 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 29 22 22 22 26 26 26 22
 22 26 26 26 22 22 22 26 26 26 22 22 26 26 22 22 28 28 20 20 28 28 28 28
 20 28 28 28 28 28 28 28 28 28 28 28 15 15 15 15 15 15 15 15 15 15 15 15
 15 15 15 15 15 15 15 15 28 28 28 28 28 15 28 28 28 28 15 15 28 28 28 28
 28 15 29 29  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
17,0.0001,0.5733333333333334,0.7604286632816377,0.4952840805053711,"[24 18 18 18 18 18 18 18 18 18 18 24 24 18 22 18 18 18 18 18 21 27 21  0
 21 28 21  0 25 20 28 28  0 21 20 28  0 21  0 21 27 27 25 27 25 25 27 22
 27 22 24 25 25 29 29 25 27 22 27 27 28 12 12 12 12 12 12 12 12 12 12 12
 21 12 12 12 12 12 12 12  0 21  0 28 20 23 28 28 28 28 28 28 20 20 27  0
 27 28 21 28 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 21 21 11 11 21 11 21 11 21 11 21 11 21 11 21 11 21 11 11 21  7  8  8  7
  8  8  8  7  8  7  8  7  8  7  8  7  8  7  8  7 28 24 28 28 21 28 21  0
 26 24 28 21 28 20 27 28 21 24 28 21  0  0  0 22 22 22 22  0 22  0 23  0
 22 22 22 20 26 22 22  0 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
 27 27 27 27  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 23  4 23  4 23  4 23  0 23  4 23  4  4 23  0 23  4 23  4 23 24 24 24 24
 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 25 28  0 25  0 25  0  0
  0  0 24  0  0 27  0 27 22 21 28  0  9  9  9  9  9  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
 27 27 27 27 15 15 20 20 15 20 15 20 20 20 20 20 20 15 20 15 20 15 24 18
 17 17 20 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 24 13 13 13
 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 19 19 19 19 19 19 19 19
 25 19 19 19 19 19 25 19 25 19 19 19 16 27 25 16 21 20 27 28 21  0 23 16
 16 21 27 16 16 27 28 27  5 26 26 26 26 26 26  5  5  5  5 26  5  5  5  5
  5 26 26 26 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
 24 22 24 24 22 22 22 22 22 22 22 22 22 22 22 22 26 24 24 24 24 24 24 22
 24 24 24 24 22 24 24 24 24 24 22 24 24 24 24 22 25 25 27 27 25 25 25 25
 27 25 25 25 25 25 25 25 25 25 25 25 14 14 14 14 14 14 14 14 14 14 14 14
 14 14 14 14 14 14 14 14 25 25 25 25 25 14 25 25 25 25 14 14 25 25 25 25
 25 14 26 26  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
18,0.0001,0.6016666666666667,0.7782834848475028,0.704326868057251,"[22 19 19 19 19 19 19 19 19 19 19 22 22 19 22 19 19 19 19 19 21 26 21 23
 21 29 21 23 27 20 29 29 23 21 20 29 23 21 23 21 26 26 22 26 27 22 26 22
 26 22 24 22 27 22 22 22 26 22 26 26 29 13 13 13 13 13 13 13 13 13 13 13
 21 13 13 13 13 13 13 13 23 21 23 29 20 25 29 29 29 29 29 29 20 20 26 23
 26 29 21 29 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
 21 21 10 10 21 10 21 10 21 10 21 10 21 10 21 10 21 10 10 21  7  9  9  7
  9  9  9  7  9  7  9  7  9  7  9  7  9  7  9  7 29 24 29 29 21 29 21 23
  0 24 29 21 29 20 26 29 21 24 29 21 23 23 23 22 22 22 22 23 22 23 22 23
 22 22 22 20  0 22 22 23 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
 26 26 26 26  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 25  4 25  4 25  4 25 23 25  4 25  4  4 25 23 25  4 25  4 25 24 24 24 24
 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 27 29 23 27 23 27 23 23
 23 23 22 23 23 26 23 26 18 21 29 23 12 12 12 12 12 12 12 12 12 12 12 12
 12 12 12 12 12 12 12 12 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
 26 26 26 26 28 28 20 20 28 20 28 20 20 20 20 20 20 28 20 28 20 28 24 19
 15 15 24 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 24  8  8  8
  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8 16 16 16 16 16 16 16 16
 27 16 16 16 16 16 27 16 27 16 16 16 17 26 27 17 21 20 26 29 21 23 25 17
 17 21 26 17 17 26 29 26  5  0  0  0  0  0  0  5  5  5  5  0  5  5  5  5
  5  0  0  0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22  0 22 22 22 24 24 24 22
 22 24 24 24 22 22 22 24 24 24 22 22 24 24 22 22 27 27 26 26 27 27 27 27
 26 27 27 27 27 27 27 27 27 27 27 27 14 14 14 14 14 14 14 14 14 14 14 14
 14 14 14 14 14 14 14 14 27 27 27 27 27 14 27 27 27 27 14 14 27 27 27 27
 27 14  0  0  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
19,0.0001,0.565,0.7614575195721853,0.7260012626647949,"[24 18 18 18 18 18 18 18 18 18 18 24 24 18  0 18 18 18 18 18 23 20 23 26
 23 22 23 26 27 29 22 22 26 23 29 22 26 23 26 23 20 20 27 20 27 27 20  0
 20 27 24 27 27  0 24 27 20  0 20 20 27 10 10 10 10 10 10 10 10 10 10 10
 23 10 10 10 10 10 10 10 26 23 26 22 29 25 22 22 22 22 22 22 29 29 20 26
 20 22 23 22  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5
 23 23 11 11 23 11 23 11 23 11 23 11 23 11 23 11 23 11 11 23  8  9  9  8
  9  9  9  8  9  8  9  8  9  8  9  8  9  8  9  8 22 24 22 22 23 22 23 26
 19 24 22 23 22 29 20 22 23 24 22 23 26 26 26  0  0  0  0 26  0 26 25 26
  0  0  0 29 19  0  0 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
 20 20 20 20  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
 25  7 25  7 25  7 25 26 25  7 25  7  7 25 26 25  7 25  7 25 24 24 24 24
 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 27 22 26 27 26 27 26 26
 26 26 24 26 26 20 26 20  0 23 22 26 12 12 12 12 12 12 12 12 12 12 12 12
 12 12 12 12 12 12 12 12 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
 20 20 20 20 16 16 28 29 16 28 16 29 29 29 29 28 28 16 28 16 28 16 24 18
 21 21 28 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 24 14 14 14
 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 13 13 13 13 13 13 13 13
 27 13 13 13 13 13 27 13 27 13 13 13 15 25 27 15 23 29 20 22 23 26 25 15
 15 23 20 15 15 20 22 20  6 19 19 19 19 19 19  6  6  6  6 19  6  6  6  6
  6 19 19 19  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 24  0 24 24  0  0  0  0  0  0  0  0  0  0  0  0 19 24 24 24 24 24 24  0
 24 24 24 24  0 24 24 24 24 24  0 24 24 24 24  0 27 27 20 20 27 27 27 27
 20 27 27 27 27 27 27 27 27 27 27 27 17 17 17 17 17 17 17 17 17 17 17 17
 17 17 17 17 17 17 17 17 27 27 27 27 27 17 27 27 27 27 17 17 27 27 27 27
 27 17 27 27  1  3  3  3  3  1  3  3  3  3  3  2  1  2  2  2  2  1  1  3]"
