trial,acc,nmi,time,pred
10,0.7511737089201878,0.8625225590604273,0.015010595321655273,"[8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 4 4 0 4 4 4 4 4 4 4 0 0 0 0
 0 0 4 0 4 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8
 8 9 9 9 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
 6 6 6 6 6 6 9 9 9 9 9 9 9 9 2 2 9 9 9 9 9 9 9 9 9 9 9 9]"
11,0.8685446009389671,0.8972994160287692,0.017231464385986328,"[9 9 9 9 9 9 9 9 9 2 9 9 9 9 9 9 9 9 9 9 9 9 9 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 6 6 4 6 6 6 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 6 6 6
 6 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 7 7 7 7 7 7 7 7 5 5 7 7 7 7 7 7 7 7 7 7 7 7]"
12,0.8544600938967136,0.9190501258584676,0.013514518737792969,"[9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 4 4 4 8 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 1 1 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8
 8 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 6 6 6 6 6 6 6 6 6 6 6 6]"
13,0.8356807511737089,0.865088683905648,0.013210296630859375,"[1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7
 7 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 3 3 3 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 4 4 4 4 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8
 8 9 9 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 0 0 0 9 9 9 9 9 3 3 9 9 9 9 9 9 9 9 9 9 9 9]"
14,0.8450704225352113,0.8805912440350645,0.013187170028686523,"[9 6 6 6 6 6 9 6 9 9 9 6 6 6 6 6 6 6 6 6 9 9 9 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 8 8 8 8
 8 8 8 8 8 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2
 2 2 2 2 2 2 2 9 9 9 9 9 2 2 2 2 2 2 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 1 1 1 1 1 1 1 1 7 7 1 1 1 1 1 1 1 1 1 1 1 1]"
15,0.8169014084507042,0.8585057081715914,0.01300358772277832,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 9 9 2 9 9 5 5 5 5 5 5 5 5 5 5 7 7 7
 7 7 7 7 7 7 9 9 9 9 9 9 7 7 7 7 7 9 5 5 5 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 8 8 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
 6 6 6 6 6 6 8 8 8 8 8 8 8 8 3 3 8 8 8 8 8 8 8 8 8 8 8 8]"
16,0.8497652582159625,0.8919870858290629,0.012668371200561523,"[0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 5 6 6 6 6 6 9 6 6 6 6 6 6 6 6 6 9 6 6 6 6 6
 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 5 5 5 9 9 9 9 9 9 9 9 9 9 9 9 9 9
 9 7 7 7 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
 8 8 8 8 8 8 7 7 7 7 7 7 7 7 4 4 7 7 7 7 7 7 7 7 7 7 7 7]"
17,0.9295774647887324,0.916897933280306,0.018057584762573242,"[1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8
 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 9 9
 9 9 9 9 9 9 6 6 6 6 6 6 9 9 9 9 9 6 7 7 7 3 3 7 7 7 7 7 7 7 7 7 7 7 7 7 7
 7 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 4 4 4 4 4 4 4 4 0 0 4 4 4 4 4 4 4 4 4 4 4 4]"
18,0.9624413145539906,0.9469958491588323,0.018220901489257812,"[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 5 5 5 5 5 5 5 5 5 5 5 5 5 5
 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 8 8 8 9 8 8 8 8 8 8 8 8 8 8 8 8 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 9 9 9 0 0 9 9 9 9 9 9 9 9 9 9 9 9 9 9
 9 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 4 4 4 4 4 4 4 4 2 2 4 4 4 4 4 4 4 4 4 4 4 4]"
19,0.8873239436619719,0.8989596566218061,0.015525341033935547,"[0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6
 6 6 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 7 5 5 5 5 5 5 5
 5 5 5 5 5 5 5 5 5 5 5 5 5 8 8 8 8 8 8 8 8 0 8 8 8 8 8 8 8 8 8 0 8 8 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 9 9 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 1 1 1 1 1 1 1 1 7 7 1 1 1 1 1 1 1 1 1 1 1 1]"
