trial,lambda,acc,nmi,time,pred
8,1.0,0.8388888888888889,0.9473787057362302,0.538367748260498,[ 1  1  1 ... 10 10 10]
9,1.0,0.8381944444444445,0.9465855863770557,1.0432920455932617,[ 1  1  1 ... 12 12 12]
10,1.0,0.8388888888888889,0.9473787057362302,0.9546890258789062,[ 1  1  1 ... 10 10 10]
11,1.0,0.8381944444444445,0.9476798017006283,0.5569405555725098,[ 1  1  1 ... 10 10 10]
12,1.0,0.8381944444444445,0.9476798017006283,0.5461175441741943,[ 1  1  1 ... 13 13 13]
13,1.0,0.8381944444444445,0.9465855863770557,0.7848875522613525,[ 1  1  1 ... 10 10 10]
14,1.0,0.8375,0.9468867617168313,0.7485928535461426,[ 1  1  1 ... 13 13 13]
15,1.0,0.8381944444444445,0.9476798017006283,1.1424086093902588,[ 1  1  1 ... 10 10 10]
16,1.0,0.8381944444444445,0.9476798017006282,1.7581491470336914,[ 1  1  1 ... 12 12 12]
17,1.0,0.8381944444444445,0.9465855863770557,0.9551725387573242,[ 1  1  1 ... 13 13 13]
18,1.0,0.8381944444444445,0.9476798017006283,0.5441324710845947,[ 1  1  1 ... 10 10 10]
19,1.0,0.8388888888888889,0.9473787057362302,1.039931297302246,[ 1  1  1 ... 10 10 10]
0,100.0,0.8333333333333334,0.9461782998682832,0.6519324779510498,[ 1  1  1 ... 14 14 14]
1,100.0,0.8326388888888889,0.9461751559643733,1.8384122848510742,[ 1  1  1 ... 14 14 14]
2,100.0,0.8326388888888889,0.9461751559643733,1.7198829650878906,[ 1  1  1 ... 13 13 13]
3,100.0,0.8326388888888889,0.9461751559643733,0.40257763862609863,[ 1  1  1 ... 14 14 14]
4,100.0,0.8326388888888889,0.9461751559643733,0.32103753089904785,[ 1  1  1 ... 13 13 13]
5,100.0,0.8333333333333334,0.9461782998682832,0.6376724243164062,[ 0  0  0 ... 14 14 14]
6,100.0,0.8298611111111112,0.945362879531771,0.4366326332092285,[ 1  1  1 ... 14 14 14]
7,100.0,0.8291666666666667,0.9453597372454593,0.39162278175354004,[ 1  1  1 ... 13 13 13]
8,100.0,0.8326388888888889,0.9461751559643733,0.6244258880615234,[ 1  1  1 ... 15 15 15]
9,100.0,0.8333333333333334,0.9461782998682832,0.6494626998901367,[ 1  1  1 ... 14 14 14]
10,100.0,0.8291666666666667,0.9453597372454593,0.6626253128051758,[ 1  1  1 ... 15 15 15]
11,100.0,0.8333333333333334,0.9461782998682831,0.7263820171356201,[ 1  1  1 ... 15 15 15]
12,100.0,0.8333333333333334,0.9461782998682831,0.7194321155548096,[ 1  1  1 ... 19 19 19]
13,100.0,0.8326388888888889,0.9461751559643733,0.7261817455291748,[ 1  1  1 ... 14 14 14]
14,100.0,0.8298611111111112,0.945362879531771,0.3393521308898926,[1 1 1 ... 0 0 0]
15,100.0,0.8326388888888889,0.9461751559643733,0.6669595241546631,[ 1  1  1 ... 15 15 15]
16,100.0,0.8298611111111112,0.9453628795317709,0.642230749130249,[1 1 1 ... 0 0 0]
17,100.0,0.8333333333333334,0.9461782998682832,0.4486052989959717,[ 1  1  1 ... 13 13 13]
18,100.0,0.8333333333333334,0.9461782998682832,0.7807736396789551,[ 1  1  1 ... 14 14 14]
19,100.0,0.8326388888888889,0.9461751559643733,1.4268858432769775,[ 1  1  1 ... 14 14 14]
0,10000.0,0.8326388888888889,0.9461751559643733,0.7485010623931885,[ 1  1  1 ... 13 13 13]
1,10000.0,0.8333333333333334,0.9461782998682832,0.7350020408630371,[ 1  1  1 ... 13 13 13]
2,10000.0,0.8326388888888889,0.9461751559643733,0.638514518737793,[ 1  1  1 ... 13 13 13]
3,10000.0,0.8326388888888889,0.9461751559643733,0.6458640098571777,[ 1  1  1 ... 14 14 14]
4,10000.0,0.8326388888888889,0.9461751559643733,0.3232746124267578,[ 0  0  0 ... 14 14 14]
5,10000.0,0.8326388888888889,0.9461751559643733,0.4341866970062256,[ 1  1  1 ... 14 14 14]
6,10000.0,0.8291666666666667,0.9453597372454593,0.5044546127319336,[1 1 1 ... 0 0 0]
7,10000.0,0.8326388888888889,0.9461751559643733,1.1625645160675049,[ 1  1  1 ... 13 13 13]
8,10000.0,0.8326388888888889,0.9461751559643733,0.7498672008514404,[ 1  1  1 ... 14 14 14]
9,10000.0,0.8291666666666667,0.9453597372454593,1.0837857723236084,[ 1  1  1 ... 15 15 15]
10,10000.0,0.8291666666666667,0.9453597372454593,0.6656334400177002,[ 1  1  1 ... 13 13 13]
11,10000.0,0.8326388888888889,0.9461751559643731,0.4312272071838379,[ 1  1  1 ... 13 13 13]
12,10000.0,0.8326388888888889,0.9461751559643733,0.758458137512207,[ 1  1  1 ... 12 12 12]
13,10000.0,0.8333333333333334,0.9461782998682832,0.6384158134460449,[ 1  1  1 ... 14 14 14]
14,10000.0,0.8326388888888889,0.9461751559643733,0.6169054508209229,[ 1  1  1 ... 15 15 15]
15,10000.0,0.8298611111111112,0.9453628795317709,0.5243363380432129,[ 1  1  1 ... 12 12 12]
16,10000.0,0.8326388888888889,0.9461751559643733,0.6502187252044678,[ 1  1  1 ... 13 13 13]
17,10000.0,0.8326388888888889,0.9461751559643733,0.6298041343688965,[ 1  1  1 ... 13 13 13]
18,10000.0,0.8326388888888889,0.9461751559643733,0.7521693706512451,[ 1  1  1 ... 13 13 13]
19,10000.0,0.8333333333333334,0.9461782998682831,0.5139980316162109,[ 1  1  1 ... 11 11 11]
0,1000000.0,0.8333333333333334,0.9461782998682831,0.8593471050262451,[ 1  1  1 ... 14 14 14]
1,1000000.0,0.8291666666666667,0.9453597372454593,0.43372631072998047,[ 1  1  1 ... 13 13 13]
2,1000000.0,0.8326388888888889,0.9461751559643733,0.6352629661560059,[ 1  1  1 ... 13 13 13]
3,1000000.0,0.8298611111111112,0.945362879531771,0.4478445053100586,[ 1  1  1 ... 13 13 13]
4,1000000.0,0.8326388888888889,0.9461751559643733,0.6247305870056152,[ 1  1  1 ... 13 13 13]
5,1000000.0,0.8291666666666667,0.9453597372454593,0.43396902084350586,[ 1  1  1 ... 13 13 13]
6,1000000.0,0.8298611111111112,0.945362879531771,0.4375622272491455,[ 1  1  1 ... 10 10 10]
7,1000000.0,0.8326388888888889,0.9461751559643733,0.6245565414428711,[ 0  0  0 ... 13 13 13]
8,1000000.0,0.8298611111111112,0.9453628795317709,0.6387858390808105,[1 1 1 ... 0 0 0]
9,1000000.0,0.8326388888888889,0.9461751559643733,0.5189952850341797,[ 1  1  1 ... 13 13 13]
10,1000000.0,0.8326388888888889,0.9461751559643731,0.6478521823883057,[ 1  1  1 ... 13 13 13]
11,1000000.0,0.8291666666666667,0.9453597372454593,0.4519524574279785,[ 1  1  1 ... 15 15 15]
12,1000000.0,0.8333333333333334,0.9461782998682832,0.5288248062133789,[ 1  1  1 ... 11 11 11]
13,1000000.0,0.8298611111111112,0.9453628795317709,0.8511214256286621,[ 1  1  1 ... 13 13 13]
14,1000000.0,0.8333333333333334,0.9461782998682831,1.6935248374938965,[ 1  1  1 ... 10 10 10]
15,1000000.0,0.8326388888888889,0.9461751559643733,1.6868164539337158,[1 1 1 ... 0 0 0]
16,1000000.0,0.8291666666666667,0.9453597372454593,0.4305429458618164,[ 1  1  1 ... 10 10 10]
17,1000000.0,0.8326388888888889,0.9461751559643733,0.7653048038482666,[ 1  1  1 ... 13 13 13]
18,1000000.0,0.8333333333333334,0.9461782998682832,0.827904224395752,[ 1  1  1 ... 13 13 13]
19,1000000.0,0.8326388888888889,0.9461751559643733,0.6199836730957031,[ 0  0  0 ... 13 13 13]
0,100000000.0,0.8326388888888889,0.9461751559643731,0.4359767436981201,[ 1  1  1 ... 13 13 13]
1,100000000.0,0.8333333333333334,0.9461782998682832,1.5905981063842773,[ 1  1  1 ... 12 12 12]
2,100000000.0,0.8291666666666667,0.9453597372454593,1.1468048095703125,[ 1  1  1 ... 10 10 10]
3,100000000.0,0.8298611111111112,0.9453628795317709,0.9489879608154297,[ 1  1  1 ... 14 14 14]
4,100000000.0,0.8333333333333334,0.9461782998682831,0.7309980392456055,[ 1  1  1 ... 13 13 13]
5,100000000.0,0.8326388888888889,0.9461751559643733,0.6206514835357666,[ 1  1  1 ... 14 14 14]
6,100000000.0,0.8326388888888889,0.9461751559643733,0.630072832107544,[ 0  0  0 ... 13 13 13]
7,100000000.0,0.8298611111111112,0.9453628795317709,0.7416958808898926,[ 1  1  1 ... 13 13 13]
8,100000000.0,0.8291666666666667,0.9453597372454593,0.4278123378753662,[ 1  1  1 ... 11 11 11]
9,100000000.0,0.8326388888888889,0.9461751559643731,0.5267302989959717,[ 1  1  1 ... 10 10 10]
10,100000000.0,0.8298611111111112,0.945362879531771,0.43045854568481445,[1 1 1 ... 0 0 0]
11,100000000.0,0.8333333333333334,0.9461782998682832,0.7230002880096436,[ 1  1  1 ... 13 13 13]
12,100000000.0,0.8326388888888889,0.9461751559643733,0.7661828994750977,[ 1  1  1 ... 15 15 15]
13,100000000.0,0.8326388888888889,0.9461751559643733,0.4601750373840332,[ 1  1  1 ... 13 13 13]
14,100000000.0,0.8326388888888889,0.9461751559643733,0.8415915966033936,[ 1  1  1 ... 10 10 10]
15,100000000.0,0.8326388888888889,0.9461751559643733,0.6396217346191406,[ 1  1  1 ... 13 13 13]
16,100000000.0,0.8326388888888889,0.9461751559643733,0.6165297031402588,[ 0  0  0 ... 13 13 13]
17,100000000.0,0.8298611111111112,0.945362879531771,0.5959479808807373,[ 1  1  1 ... 10 10 10]
18,100000000.0,0.8326388888888889,0.9461751559643733,1.7463219165802002,[ 1  1  1 ... 13 13 13]
19,100000000.0,0.8291666666666667,0.9453597372454593,0.9642086029052734,[ 1  1  1 ... 10 10 10]
